,id,pergunta,resposta,item
3853,103,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Neutro
3854,104,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3855,105,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Importante ou muito importante
3856,106,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Neutro
3857,107,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Neutro
3858,108,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3859,109,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Neutro
3860,110,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Importante ou muito importante
3861,111,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3862,112,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3863,113,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3864,114,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3865,115,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Neutro
3866,116,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Neutro
3867,117,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3868,118,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3869,119,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3870,120,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3871,121,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3872,122,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3873,123,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3874,124,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Formato da garrafa] Nada ou pouco importante
3875,0,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Importante ou muito importante
3876,1,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Nada ou pouco importante
3877,2,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Neutro
3878,3,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Importante ou muito importante
3879,4,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Importante ou muito importante
3880,5,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Neutro
3881,6,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Importante ou muito importante
3882,7,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Nada ou pouco importante
3883,8,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Importante ou muito importante
3884,9,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Importante ou muito importante
3885,10,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Nada ou pouco importante
3886,11,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Neutro
3887,12,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Promoções] Importante ou muito importante
